iter	Passed	Remaining
584	75435	53513
585	75532	53362
586	75649	53225
587	75765	53087
588	75906	52967
589	76027	52833
590	76141	52693
591	76278	52570
592	76377	52420
593	76494	52284
594	76586	52130
595	76710	51998
596	76813	51852
597	76940	51722
598	77050	51581
599	77154	51436
600	77253	51288
601	77358	51144
602	77480	51011
603	77599	50876
604	77686	50721
605	77779	50569
606	77883	50425
607	78072	50336
608	78292	50266
609	78450	50156
610	78600	50041
611	78740	49920
612	78880	49798
613	78997	49663
614	79113	49526
615	79249	49402
616	79391	49281
617	79511	49147
618	79635	49016
619	79737	48871
620	79835	48723
621	79949	48586
622	80060	48447
623	80149	48295
624	80245	48147
625	80344	48001
626	80451	47860
627	80584	47734
628	80688	47592
629	80781	47443
630	80879	47297
631	81033	47183
632	81105	47023
633	81193	46871
634	81299	46731
635	81432	46606
636	81541	46467
637	81698	46355
638	81856	46244
639	81996	46123
640	82104	45983
641	82264	45873
642	82447	45775
643	82577	45648
644	82705	45520
645	82843	45397
646	82983	45275
647	83142	45163
648	83263	45031
649	83401	44908
650	83581	44807
651	83741	44696
652	83861	44563
653	84005	44443
654	84140	44318
655	84291	44201
656	84431	44078
657	84555	43948
658	84659	43807
659	84786	43678
660	84918	43551
661	85040	43419
662	85152	43282
663	85241	43134
664	85339	42990
665	85425	42841
666	85537	42704
667	85635	42561
668	85749	42425
669	85837	42278
670	85926	42130
671	86047	41999
672	86146	41857
673	86245	41714
674	86354	41578
675	86443	41431
676	86544	41290
677	86649	41152
678	86732	41002
679	86809	40851
680	86904	40708
681	86997	40564
682	87088	40420
683	87184	40278
684	87273	40133
685	87365	39989
686	87479	39856
687	87580	39716
688	87672	39573
689	87784	39439
690	87886	39300
691	87980	39158
692	88140	39046
693	88275	38922
694	88380	38785
695	88528	38667
696	88726	38571
697	88831	38434
698	88938	38298
699	89032	38156
700	89136	38019
701	89247	37885
702	89356	37750
703	89450	37610
704	89546	37469
705	89641	37329
706	89733	37187
707	89907	37080
708	90038	36955
709	90187	36837
710	90314	36710
711	90395	36564
712	90494	36426
713	90591	36287
714	90673	36142
715	90779	36007
716	90878	35869
717	90968	35728
718	91067	35591
719	91165	35453
720	91259	35313
721	91343	35171
722	91433	35030
723	91524	34890
724	91625	34754
725	91722	34616
726	91854	34492
727	91971	34362
728	92067	34225
729	92192	34098
730	92315	33970
731	92440	33844
732	92545	33710
733	92669	33583
734	92810	33462
735	92926	33332
736	93082	33216
737	93164	33074
738	93243	32931
739	93348	32798
740	93440	32660
741	93536	32523
742	93648	32392
743	93768	32264
744	93870	32130
745	93969	31995
746	94063	31858
747	94170	31725
748	94282	31595
749	94389	31463
750	94498	31331
751	94583	31192
752	94702	31064
753	94800	30929
754	94884	30790
755	94991	30658
756	95116	30532
757	95235	30405
758	95354	30277
759	95428	30135
760	95513	29996
761	95594	29857
762	95684	29720
763	95781	29586
764	95882	29453
765	95951	29311
766	96032	29172
767	96151	29045
768	96270	28918
769	96414	28799
770	96518	28667
771	96620	28535
772	96699	28397
773	96783	28259
774	96864	28122
775	96927	27979
776	96992	27836
777	97098	27706
778	97209	27578
779	97289	27440
780	97372	27304
781	97533	27189
782	97640	27059
783	97744	26929
784	97831	26794
785	97921	26660
786	97990	26520
787	98068	26383
788	98146	26247
789	98234	26113
790	98322	25978
791	98405	25843
792	98508	25713
793	98609	25583
794	98706	25452
795	98795	25319
796	98886	25186
797	98984	25056
798	99075	24923
799	99162	24790
800	99248	24657
801	99347	24527
802	99438	24395
803	99511	24259
804	99599	24126
805	99668	23989
806	99753	23856
807	99832	23722
808	99903	23586
809	99984	23453
810	100078	23322
811	100157	23189
812	100238	23056
813	100302	22919
814	100381	22785
815	100458	22652
816	100545	22521
817	100632	22390
818	100719	22259
819	100797	22126
820	100896	21998
821	100991	21869
822	101060	21734
823	101137	21602
824	101212	21469
825	101293	21337
826	101368	21205
827	101447	21073
828	101545	20946
829	101652	20820
830	101740	20690
831	101818	20559
832	101890	20427
833	101964	20295
834	102032	20162
835	102098	20028
836	102163	19895
837	102233	19763
838	102301	19631
839	102386	19502
840	102465	19372
841	102541	19241
842	102612	19110
843	102691	18980
844	102869	18869
845	103048	18758
846	103191	18640
847	103296	18515
848	103395	18389
849	103513	18267
850	103632	18144
851	103740	18020
852	103844	17895
853	104103	17797
854	104261	17681
855	104424	17566
856	104584	17451
857	104709	17329
858	104853	17211
859	105010	17094
860	105115	16969
861	105232	16847
862	105363	16726
863	105459	16600
864	105544	16472
865	105631	16344
866	105736	16220
867	105872	16100
868	106047	15986
869	106243	15875
870	106382	15755
871	106513	15634
872	106631	15512
873	106772	15392
874	106886	15269
875	107005	15146
876	107122	15023
877	107253	14903
878	107392	14783
879	107503	14659
